russian_tv,pro_russian,prior_pro_russian,within_25km
1,8.717948718,50.41666667,1
0,8.724832215,37.53246753,0
0,8.724832215,26.01156069,0
0,8.73015873,47.49403341,0
0,8.731966591,20.44581091,0
0,8.737864078,39.44954128,0
0,8.737864078,32.9787234,0
0,8.75,54.73684211,0
0,8.771929825,41.79104478,0
0,8.771929825,37.91208791,0
0,8.78293601,23.41920375,0
0,8.809746954,26.8907563,0
0,8.812546677,21.40883978,0
0,8.814589666,29.92327366,0
0,8.816705336,40.83484574,0
0,8.819133034,28.20153954,0
0,8.821104699,21.61538462,0
0,8.83882149,41.65137615,0
0,8.845208845,27.88259958,0
0,8.861859253,30.72534637,0
0,8.864696734,41.91919192,0
1,8.870967742,36.36363636,1
0,8.888888889,56.07476636,0
0,8.888888889,47.20496894,0
0,8.910891089,52.94117647,0
1,8.923076923,35.17034068,1
0,8.925619835,34.375,0
0,8.928571429,39.16666667,0
0,8.934707904,43.17460317,0
0,8.955223881,47.6,0
0,8.964451314,31.82441701,0
0,8.970976253,29.54545455,0
0,8.973172988,25.02334267,0
0,8.982035928,24.03100775,0
0,8.984375,20.2991453,0
0,8.992805755,31.78036606,0
0,8.996539792,27.01863354,0
0,9,77.23214286,0
0,9.007506255,23.8420653,0
0,9.011627907,39.94708995,0
0,9.016393443,56.66666667,0
0,9.018567639,37.46556474,0
0,9.047619048,34.24124514,0
0,9.066666667,49.49494949,0
0,9.073900842,29.72749794,0
0,9.074573226,22.28813559,0
0,9.08203125,24.1343127,0
0,9.090909091,24.13793103,0
0,9.090909091,45.45454545,0
0,9.090909091,33.14350797,0
0,9.090909091,43.5483871,0
0,9.090909091,23.37662338,0
0,9.113100081,29.12172573,0
0,9.114583333,23.01587302,0
0,9.121621622,31.39534884,0
0,9.123117803,31.53526971,0
0,9.131403118,40.76305221,0
0,9.13897281,28.21548822,0
0,9.142857143,58.06451613,0
0,9.150326797,35.32934132,0
0,9.154929577,42.6035503,0
0,9.157509158,41.91419142,0
0,9.160305344,41.28113879,0
0,9.2,42.1875,0
0,9.201954397,27.86259542,0
0,9.202453988,24.16107383,0
0,9.202453988,42.02531646,0
1,9.216589862,35.05976096,1
0,9.216589862,36.74418605,0
0,9.21875,44.40052701,0
0,9.230769231,27.77777778,0
0,9.236947791,25.67463377,0
0,9.239130435,37.33624454,0
0,9.243697479,24.59016393,0
1,9.244444444,26.76547515,0
0,9.262759924,30.00874891,0
0,9.267241379,24.79674797,0
0,9.274193548,26.96078431,0
0,9.278350515,29.72440945,0
0,9.289617486,27.99339389,0
0,9.290096407,24.85822306,0
0,9.292035398,23.57142857,0
0,9.29250264,20.73170732,0
0,9.302325581,36,0
0,9.305373526,26.26903553,0
1,9.319526627,31.50684932,1
0,9.322033898,39.05908096,1
0,9.323770492,27.89179104,0
0,9.324758842,41.41048825,0
0,9.333333333,27.65151515,0
0,9.343936382,23.69402985,0
0,9.345794393,51.72413793,0
0,9.356725146,22.27903579,0
0,9.375,37.06896552,0
0,9.375,39.19413919,0
0,9.398496241,34.09090909,0
0,9.401709402,28.46153846,0
0,9.411764706,33.33333333,0
0,9.411764706,52.78810409,0
0,9.417040359,39,0
0,9.429280397,23.95522388,0
0,9.438202247,41.87866928,0
0,9.448818898,41.93548387,0
0,9.454545455,42.67676768,0
1,9.459459459,40.3030303,1
0,9.459459459,46.95121951,0
0,9.459459459,52.8189911,0
0,9.465020576,23.40425532,0
0,9.471094711,26.54028436,0
1,9.482758621,51.61290323,1
0,9.498480243,23.02679218,0
0,9.502262443,42.97520661,0
0,9.506618532,33.07317073,0
0,9.507042254,30.81761006,0
0,9.512761021,36.07594937,0
0,9.523809524,41.76136364,0
0,9.523809524,44.58874459,0
0,9.523809524,37.85714286,0
1,9.537037037,28.33178006,1
0,9.543230016,22.66982622,0
0,9.545454545,23.21131448,0
0,9.569028488,26.10872675,0
0,9.574468085,39.35969868,0
0,9.578860446,23.1375986,0
0,9.587888982,24.67213115,0
0,9.589041096,28.82352941,1
0,9.590973202,26.41770401,0
1,9.601873536,37.34177215,0
0,9.605263158,30.77873918,0
0,9.617918314,32.37791932,0
0,9.623430962,45.03546099,0
0,9.642301711,24.66063348,0
0,9.653465347,45.22357724,0
0,9.659090909,30.25641026,0
0,9.674981104,29.08567315,0
0,9.677419355,27.22371968,0
0,9.677419355,30.97484277,0
0,9.685230024,30.09049774,0
0,9.686609687,31.63538874,0
0,9.688581315,43.92523364,0
0,9.693877551,41.20171674,0
0,9.693877551,68.35443038,0
0,9.696969697,42.22222222,1
0,9.708737864,26.69683258,0
0,9.71168437,26.2,0
0,9.711846318,20.4467354,0
0,9.71258672,33.39301701,0
0,9.722222222,34.35582822,0
0,9.730848861,25.6454389,0
0,9.731113956,24.64285714,0
0,9.731299927,22.31163131,0
0,9.735349716,35.99320883,0
0,9.742647059,34.81608212,0
0,9.762532982,25.78125,0
0,9.762900976,28.17258883,0
0,9.765625,35.57312253,0
0,9.76744186,40.67164179,0
0,9.768211921,33.02034429,0
0,9.777015437,30.83900227,0
0,9.79020979,50.74626866,0
0,9.793814433,38.24884793,0
0,9.798270893,48.66071429,0
0,9.813084112,52.3255814,1
0,9.818181818,25.95155709,0
0,9.818181818,51.75438596,0
0,9.818181818,39.42307692,0
0,9.837545126,26.65505226,0
0,9.838472834,24.52025586,0
0,9.839572193,26.01214575,0
0,9.840425532,29.90430622,0
0,9.844559585,27.06422018,0
0,9.85915493,32.21789883,0
1,9.861591696,35.47008547,1
0,9.87012987,43.2183908,0
1,9.87432675,29.81878089,1
1,9.879518072,30.88888889,1
0,9.880239521,36.31123919,0
0,9.884678748,26.45502646,0
0,9.885931559,18.75,0
0,9.89010989,45.26515152,0
0,9.895833333,50.19920319,0
0,9.900990099,42.01680672,0
0,9.915014164,64.85260771,0
0,9.917355372,35.0877193,0
0,9.929906542,37.59318424,0
0,9.949622166,30.25114155,0
0,9.961685824,35.44303797,0
1,9.963099631,45.91439689,1
0,9.973045822,26.55677656,0
0,9.983361065,29.12087912,0
0,9.986859396,25.46948357,0
1,10,72.99270073,1
0,10,51.32743363,0
0,10,34.09090909,0
1,10.02386635,45.43429844,1
0,10.03344482,28.74692875,0
0,10.05586592,29.44915254,0
0,10.0591716,37.42331288,0
0,10.06944444,29.29292929,0
0,10.07751938,32.2147651,0
0,10.07751938,40.54054054,0
0,10.0877193,42.997543,0
0,10.1010101,22.01834862,0
0,10.10928962,36.05769231,0
0,10.11058452,45.48022599,0
0,10.11235955,45.23076923,0
0,10.13513514,50.32258065,0
0,10.14760148,28.09991079,0
0,10.15228426,56.60377358,0
0,10.15384615,47.63313609,0
0,10.15625,28.8590604,0
0,10.16042781,50.4587156,0
0,10.16483516,33.09352518,0
0,10.16949153,28.14685315,0
0,10.17227235,21.69491525,0
0,10.18518519,39.3258427,0
0,10.18600531,31.08766234,0
0,10.20776874,27.30318258,0
0,10.22099448,19.46902655,0
0,10.25056948,33.40248963,0
0,10.25316456,27.16199756,0
0,10.25641026,44.82758621,0
0,10.27190332,25.97014925,0
0,10.29411765,42.25352113,0
0,10.29411765,39.7260274,0
0,10.321489,29.60526316,0
0,10.34482759,58.92857143,0
0,10.34482759,45.61403509,0
0,10.34482759,50.14577259,0
0,10.36585366,44.38202247,0
0,10.37735849,37.96095445,0
0,10.38135593,49.69818913,0
0,10.38961039,29.58801498,0
0,10.38961039,27.97202797,0
0,10.41666667,22.9689808,0
0,10.42105263,26.58349328,0
0,10.42345277,30.45141546,0
0,10.43478261,66.12903226,0
0,10.44444444,31.91919192,0
0,10.44776119,31.70731707,0
0,10.46676096,36.68407311,1
0,10.50119332,31.69014085,0
0,10.50847458,28.09917355,0
0,10.51259774,25.95846645,0
0,10.52631579,49.52380952,0
0,10.53268765,30.88942308,0
0,10.53811659,31.39059305,0
0,10.54545455,29.72972973,0
0,10.55662188,30.21032505,0
0,10.55900621,50,1
1,10.56338028,31.15264798,1
0,10.58201058,30.24390244,0
0,10.58823529,30.6122449,0
0,10.58823529,39.71962617,0
0,10.59431525,39.02439024,0
0,10.60606061,71.4884696,0
0,10.60606061,48,0
0,10.60606061,32.71028037,0
0,10.61259707,26.32411067,0
0,10.61946903,30.1050175,0
0,10.62271062,37.91821561,0
0,10.62801932,27.98165138,0
0,10.62801932,31.4516129,0
0,10.63829787,42.7244582,0
0,10.63829787,49.04458599,0
0,10.65989848,40.75630252,0
0,10.66471877,27.44413408,0
0,10.66666667,45.79439252,0
1,10.66907776,35.15625,1
0,10.67193676,24.85768501,0
0,10.67809821,24.57185406,0
0,10.68139963,34.87261146,0
0,10.68765534,32.74131274,0
0,10.6918239,47.24770642,0
0,10.69518717,48.63636364,0
0,10.69958848,41.76706827,0
0,10.71428571,51.04166667,0
0,10.71428571,41.66666667,0
0,10.71428571,44.59459459,0
0,10.71428571,46.19883041,0
0,10.71428571,59.33333333,0
0,10.71849234,45.60185185,0
0,10.73211314,25.94987874,0
0,10.74074074,45.92592593,0
1,10.74380165,39.75409836,1
0,10.74380165,30.35714286,0
1,10.74766355,52.69230769,1
0,10.75902727,29.739253,0
0,10.76142132,42.02898551,0
1,10.76388889,57.01492537,1
0,10.76672104,43.001443,0
0,10.76923077,27.63157895,0
0,10.78066914,37.02422145,0
0,10.78431373,59.81308411,0
0,10.79136691,50.93167702,0
0,10.8,45.60260586,0
1,10.8,70.84745763,1
0,10.82089552,42.01954397,0
0,10.83333333,29.67741935,0
0,10.83890126,24.59618209,0
0,10.84070796,35.41666667,0
0,10.84337349,46.56084656,0
0,10.85043988,45.97156398,0
0,10.85501859,22.68392371,0
0,10.86309524,26.32331903,0
1,10.86956522,37.28813559,1
0,10.875,29.76190476,0
0,10.88871097,32.34641007,0
0,10.90909091,40.42553191,0
0,10.90909091,58.44594595,0
0,10.91954023,38.65979381,0
0,10.92669433,37.93939394,0
0,10.93375898,29.10284464,0
0,10.9375,49.39759036,0
0,10.9375,51.30434783,0
0,10.94091904,42.9567643,0
0,10.94224924,50.81081081,0
0,10.95890411,62.26415094,1
1,10.97770154,35.61859732,1
0,10.98901099,32.46753247,0
0,10.9947644,45.71428571,1
0,11.00478469,46.8,0
1,11.01694915,34.81481481,1
1,11.02362205,40.1459854,1
0,11.02756892,46.875,0
0,11.03896104,53.92156863,0
0,11.03896104,34.7826087,0
0,11.06870229,50.96153846,1
0,11.07518189,31.06060606,0
0,11.11111111,23.94366197,0
0,11.12061591,29.021827,0
0,11.15537849,66.77419355,0
0,11.15879828,30.64008395,0
0,11.16138763,32.61163735,0
0,11.17824773,43.64640884,0
1,11.17850953,31.88976378,1
0,11.18881119,34.18209877,0
0,11.20689655,38.424821,1
0,11.21856867,50.79365079,1
0,11.22302158,29.27689594,0
0,11.2244898,35.9223301,0
0,11.23188406,24.86111111,0
0,11.23417722,48.27586207,1
0,11.23595506,41.4893617,0
0,11.24087591,27.54613807,0
0,11.26279863,49.0625,0
0,11.29032258,45.45454545,0
0,11.30044843,30.42394015,0
1,11.30434783,35.71428571,1
0,11.33333333,39.33579336,0
0,11.36363636,39.44954128,0
0,11.36363636,36.64122137,0
0,11.36767318,28.93442623,0
0,11.37123746,40.81632653,0
0,11.37184116,30,0
0,11.37440758,30.95588235,0
0,11.38211382,53.95683453,0
0,11.38211382,30.82191781,0
0,11.38952164,28.32618026,0
0,11.39705882,31.69092945,0
0,11.39896373,44.09090909,0
0,11.40529532,27.96116505,0
0,11.40833989,33.046875,0
0,11.41104294,23.09217047,0
0,11.41421393,22.66211604,0
0,11.4213198,31.33971292,0
0,11.42857143,47.15447154,0
0,11.42857143,79.14285714,0
0,11.43092105,22.26832642,0
0,11.43695015,44.19263456,0
0,11.45833333,30.47619048,0
0,11.46496815,42.52873563,0
0,11.46496815,46.15384615,0
0,11.46496815,48.38709677,1
0,11.46496815,45.29411765,0
0,11.46496815,46.15384615,0
0,11.47959184,42.79661017,0
0,11.48459384,38.04034582,0
0,11.49425287,37.5,0
0,11.4994363,28.51239669,0
0,11.50159744,25.49618321,0
0,11.50793651,44.02985075,0
0,11.51079137,30.95238095,0
0,11.52941176,44.4214876,0
0,11.53846154,37.86407767,0
0,11.53846154,46.38554217,0
0,11.5625,49.2816092,0
0,11.57024793,52.51798561,0
0,11.57894737,40.94202899,0
0,11.59737418,44.49958644,0
0,11.61616162,45.29147982,1
0,11.66666667,30,0
0,11.68224299,44.70457079,0
0,11.68332052,30.86680761,0
0,11.68831169,41.60104987,0
0,11.68831169,45.56962025,0
0,11.72839506,51.23152709,0
0,11.72995781,30.97744361,0
0,11.73469388,57.67634855,0
0,11.76470588,37.57575758,0
0,11.77419355,29.38596491,0
1,11.78571429,43.78531073,1
0,11.78797468,32.61390887,0
0,11.78807947,35.43743079,0
0,11.82108626,30.46153846,0
0,11.85520362,27.41935484,0
0,11.88118812,52.76595745,0
0,11.9047619,30.37383178,0
0,11.9047619,40.06462036,0
0,11.91421763,30.08442057,0
0,11.91489362,37.22627737,0
0,11.92411924,33.91739675,0
0,11.93181818,29.29292929,0
0,11.94029851,39.09774436,0
0,11.96943973,24.87046632,0
0,11.97183099,30.92105263,0
0,12,47.11538462,0
0,12.01179071,33.1284153,0
0,12.01201201,29.66226138,0
0,12.01201201,76.98630137,0
0,12.03351104,39.27765237,0
0,12.03703704,45.73643411,0
0,12.04481793,39.04282116,0
0,12.04906205,27.1072151,0
0,12.0527307,33.94190871,0
0,12.07243461,30.59405941,0
0,12.0754717,36.55589124,0
0,12.09677419,39.33823529,0
0,12.12121212,29.18149466,0
0,12.13262999,24.83176312,0
0,12.13592233,37.01923077,0
0,12.13740458,35.07206589,0
0,12.16730038,38.97058824,0
0,12.1761658,58.69017632,0
0,12.18274112,49.78723404,0
0,12.18335344,29.65260546,0
0,12.24489796,50.94339623,0
0,12.28813559,35.62753036,0
0,12.2972973,23.58490566,0
0,12.30769231,37.87878788,0
0,12.32876712,35.18518519,0
0,12.34567901,48.14814815,0
0,12.35059761,47.88732394,0
0,12.35632184,49.29577465,1
0,12.35864297,32.6394052,0
0,12.37623762,59.49367089,0
0,12.41319444,33.22683706,0
0,12.42124212,34.85477178,0
0,12.42937853,45.21072797,0
0,12.46246246,40.34582133,0
0,12.49042146,31.08308605,0
1,12.5,35.2,1
0,12.5,52.54237288,0
0,12.5,36.25,0
0,12.5,29.07530982,0
0,12.53918495,39.66005666,0
0,12.56410256,49.38271605,0
0,12.59509721,30.36925396,0
0,12.6002291,33.84175405,0
0,12.64822134,32.9736211,0
0,12.64822134,42.04702628,0
0,12.67605634,34.80176211,0
0,12.68237935,33.77926421,0
0,12.70718232,37.08920188,0
0,12.71186441,47.12230216,0
0,12.71676301,41.57303371,0
1,12.71929825,48.30188679,1
0,12.72727273,50.19762846,1
0,12.72727273,46.36678201,0
0,12.73018415,34.79553903,0
1,12.74238227,37.34015345,1
0,12.76223776,33.89544688,0
0,12.76595745,47.98206278,0
0,12.76595745,51.78571429,0
0,12.77407054,37.37133808,0
0,12.78195489,33.33333333,0
0,12.78195489,61.02941176,0
0,12.78688525,44.93506494,0
0,12.79707495,32.15169002,0
0,12.80193237,26.73796791,0
0,12.80487805,34.5177665,0
0,12.82894737,28.27640985,0
0,12.83333333,43.59430605,0
0,12.84552846,33.61344538,0
0,12.84634761,36.23853211,0
0,12.87128713,52,0
0,12.89198606,35.64954683,1
0,12.92517007,34.74178404,0
1,12.94117647,54.6961326,1
0,12.94363257,34.2312009,0
0,12.98701299,45.26315789,0
0,12.99897646,30.63973064,0
0,13.00527241,29.94652406,0
0,13.01775148,40.73339941,0
0,13.04347826,43.44262295,0
0,13.06532663,44.72361809,0
0,13.07692308,38.37037037,0
0,13.08576481,27.18367347,0
0,13.0952381,36.08247423,0
0,13.10344828,54.34782609,0
0,13.1147541,54.79876161,1
0,13.12056738,39.66101695,0
0,13.17647059,54.61741425,1
0,13.18681319,26.19047619,0
0,13.25088339,53.07692308,0
1,13.25301205,41.84397163,1
0,13.25564457,26.30881378,0
0,13.26455416,34.93243243,0
0,13.27433628,55.10204082,0
0,13.31444759,50.42016807,0
0,13.32622601,43.70922647,0
0,13.33333333,49.52380952,0
0,13.39285714,43.15352697,0
0,13.39969372,33.60058309,0
0,13.41463415,58.08080808,1
1,13.41463415,52.3255814,1
0,13.41463415,49.51456311,0
0,13.42857143,54.64480874,1
0,13.44262295,47.61904762,0
0,13.44537815,52.18340611,0
0,13.4502924,70.52023121,0
0,13.45454545,46.26865672,0
0,13.49453978,35.16483516,0
0,13.49809886,33.36252189,0
1,13.51351351,40.52631579,1
0,13.57142857,47.59036145,0
0,13.58234295,27.908869,0
0,13.599182,34.92682927,0
0,13.61867704,38.996139,0
0,13.63636364,43.53741497,0
0,13.63636364,39.40092166,0
0,13.66972477,36.26373626,0
0,13.68078176,34.3444227,0
0,13.68421053,41.04477612,0
0,13.68821293,53.4965035,0
0,13.7254902,30.98591549,0
0,13.73937677,45.93639576,0
0,13.74045802,47.22222222,0
0,13.74407583,59.56521739,1
1,13.75661376,50.93457944,1
0,13.76146789,29.6,0
0,13.76811594,64.78873239,0
0,13.79310345,49.13793103,0
0,13.79310345,47.45762712,0
1,13.80952381,51.27118644,1
0,13.8121547,35.48657718,0
0,13.8121547,33.96226415,0
0,13.81578947,51.78571429,0
0,13.84615385,47.5177305,0
0,13.86861314,65.10067114,0
0,13.86986301,46.15384615,0
0,13.87959866,27.62148338,0
0,13.88196176,37.67123288,0
1,13.90134529,39.22413793,1
1,13.92405063,57.86516854,1
0,13.93442623,21.23287671,0
1,13.94472362,52.2826087,1
0,13.96396396,51.88284519,0
0,13.96396396,43.75,0
0,13.97849462,65.30612245,1
0,13.98104265,29.64989059,0
0,14.00472069,35.99429793,0
0,14.00560224,44.9382716,0
0,14.00966184,33.77192982,0
0,14.01273885,46.55172414,0
0,14.01869159,37.27272727,0
0,14.02116402,54.7029703,0
0,14.03647898,34.375,0
1,14.04958678,50.86705202,1
0,14.08450704,66.44736842,0
0,14.1025641,48.43205575,0
0,14.11764706,40.77669903,0
0,14.11764706,42.90540541,0
0,14.13043478,40.27149321,1
0,14.14141414,58.06451613,0
0,14.17004049,41.56521739,0
0,14.17322835,59.53177258,0
0,14.18744626,36.56597774,0
0,14.20765027,60,0
0,14.21911422,41.76954733,0
0,14.22413793,32.66129032,1
0,14.23690205,32.02416918,0
0,14.2394822,31.64464023,0
0,14.28571429,53.84615385,0
0,14.28571429,61.70212766,0
0,14.28571429,43.24324324,0
0,14.28571429,40.33613445,0
0,14.30379747,38.52364475,0
0,14.32225064,45.58139535,0
0,14.3442623,38.88888889,0
0,14.36464088,47.34513274,0
1,14.375,66.66666667,1
0,14.4,54.41696113,0
0,14.42307692,42.79279279,0
0,14.4295302,67.37338045,0
0,14.43298969,36.53846154,0
0,14.45012788,47.35576923,0
0,14.4638404,49.60474308,0
0,14.47368421,29.61832061,0
0,14.4772118,48.97025172,0
0,14.48087432,40.27777778,0
0,14.51612903,18.18181818,0
1,14.53488372,52.42718447,1
0,14.55696203,49.22279793,0
1,14.58333333,40.56603774,1
0,14.60674157,53,0
0,14.60674157,32.65306122,0
1,14.63414634,71.30044843,1
0,14.63414634,38.0952381,0
0,14.64174455,60.74270557,1
0,14.64330413,42.73584906,0
0,14.69115192,40.57971014,0
0,14.71471471,35.5163728,0
0,14.72868217,65.85365854,0
0,14.73327688,35.04706734,0
0,14.73684211,35.22727273,0
0,14.74226804,28.40073529,0
0,14.74617244,37.02064897,0
0,14.74978051,41.55324259,0
0,14.83198146,31.50134048,0
0,14.83979764,37.71790808,0
0,14.84593838,41.39433551,1
0,14.87039563,34.13400759,0
1,14.89361702,48.02631579,1
0,14.89361702,41.66666667,0
0,14.90909091,42.48234107,0
0,14.92682927,30.58387396,0
0,14.93506494,75.15151515,0
1,14.93598862,49.85590778,1
0,14.96149615,32.81553398,0
0,14.96746204,38.36477987,0
0,15.01706485,59.33333333,0
0,15.05263158,33.59451518,0
0,15.07936508,43.18181818,1
0,15.0862069,39.56043956,0
0,15.12915129,62.88659794,0
0,15.15151515,33.43403827,0
0,15.16853933,72.55813953,0
0,15.17241379,54.28571429,0
0,15.18987342,41.66666667,0
1,15.19154557,27.71173848,0
0,15.2173913,30,0
0,15.2238806,57.37704918,0
0,15.22633745,53.90334572,0
0,15.23063534,36.33156966,1
1,15.24879615,53.19444444,1
0,15.26104418,61.9047619,1
0,15.27355623,35.0964975,0
0,15.29411765,54.81927711,0
0,15.30054645,52.17391304,0
0,15.33333333,57.62711864,0
0,15.34391534,48.27586207,0
0,15.36231884,55.46448087,0
0,15.3638814,38.66559486,1
0,15.38461538,54.92957746,0
0,15.38461538,63.85542169,0
0,15.42699725,32.20338983,0
0,15.43513957,32.94753086,0
1,15.44715447,74.41860465,1
0,15.45226131,38.4,0
0,15.45741325,45.55555556,0
0,15.48672566,49.6993988,1
0,15.49439348,40.1440144,0
1,15.51724138,82.19178082,1
0,15.5210643,44.47884417,0
0,15.52795031,54.41527446,0
0,15.53398058,57.62711864,0
0,15.55555556,41.17647059,0
0,15.57271557,39.32714617,0
0,15.57377049,61.15702479,0
0,15.59139785,53.98230088,0
0,15.60693642,36.45833333,0
0,15.625,32.93650794,0
0,15.64285714,37.96109993,0
1,15.66820276,63.53467562,1
0,15.68181818,47.68883878,0
0,15.68627451,76.33587786,0
0,15.68627451,46.70846395,0
0,15.68627451,43.80165289,0
0,15.71428571,51.72413793,0
0,15.73705179,38.8576779,0
0,15.7569516,39.48275862,0
0,15.76470588,51.38632163,0
0,15.77181208,64.26512968,0
0,15.78171091,37.67772512,0
0,15.78947368,64.13793103,0
0,15.80432738,38.88888889,0
1,15.81196581,46.95652174,1
0,15.82417582,46.08879493,1
0,15.90909091,56.63716814,1
0,15.92920354,51.44927536,0
0,15.94713656,35.6792144,0
0,15.96638655,70.73170732,0
0,15.97938144,59.88023952,0
0,15.98579041,35.53719008,1
0,16,59.5505618,0
0,16.02708804,38.52112676,0
1,16.07142857,76.69172932,1
0,16.07142857,32.04320432,0
0,16.07142857,45,0
0,16.08579088,39.81481481,0
0,16.08695652,55.20833333,0
0,16.09589041,49.41176471,0
0,16.12903226,76.11940299,1
0,16.12903226,48.66666667,0
0,16.13155834,37.99567412,0
0,16.15720524,60.84337349,0
0,16.16161616,37.33333333,0
0,16.16161616,53.57142857,0
0,16.16766467,58.44155844,1
0,16.17647059,51,1
0,16.23931624,52.30769231,0
0,16.2511542,39.55669224,0
0,16.26984127,61.51202749,0
0,16.30434783,42.99065421,0
0,16.32100992,36.17200675,0
0,16.3599182,69.03914591,0
0,16.38477801,38.79472693,0
0,16.39871383,38.88888889,0
1,16.44736842,70.80745342,1
0,16.44736842,60,0
0,16.52806653,35.11520737,0
0,16.53189578,42.53144654,0
0,16.58536585,60.34482759,1
0,16.58653846,54.43349754,0
0,16.61409043,46.2749213,0
0,16.64190193,35.54633472,0
0,16.66666667,60.95238095,0
0,16.66666667,44,0
0,16.66666667,66.17647059,0
0,16.66666667,60.69651741,0
0,16.66666667,43.58974359,0
0,16.66666667,40.13157895,0
0,16.66666667,55.88235294,0
0,16.69278997,36.0929557,0
0,16.71826625,62.37373737,0
0,16.73469388,39.09090909,0
1,16.79389313,60.79545455,0
0,16.79389313,46.66666667,0
0,16.80672269,59.57446809,0
0,16.82892907,31.49100257,0
0,16.84549356,35.13800425,0
0,16.875,35.02538071,0
0,16.88311688,30.85106383,0
1,16.92307692,56.25,0
0,16.97819315,47.35849057,0
0,17,60.37735849,0
0,17,31.49606299,0
1,17.0212766,63.31775701,1
0,17.02970297,43.07974335,0
0,17.03703704,45.07042254,0
0,17.12328767,55.35714286,0
0,17.15976331,45.81280788,0
0,17.16906946,38.7254902,1
0,17.19745223,65.34090909,1
0,17.24137931,53.16455696,0
1,17.25888325,44.02730375,1
0,17.26546906,40.20100503,1
0,17.27272727,69.45606695,1
0,17.27272727,47.01195219,0
0,17.3053152,47.38124239,0
0,17.3347779,38.49246231,0
0,17.35294118,59.375,0
0,17.37288136,54.12844037,0
0,17.39130435,65.81632653,0
0,17.46031746,47.24409449,0
0,17.54385965,47.88732394,0
0,17.55102041,62.80991736,1
0,17.57575758,55.654102,0
0,17.578125,42.47517189,0
0,17.62977473,37.97856049,0
0,17.63157895,70.32418953,0
0,17.64705882,51.2345679,0
0,17.64705882,50.27624309,0
0,17.66666667,37.12512927,0
0,17.68437748,38.39694656,0
0,17.72486772,60.94182825,0
0,17.73255814,41.2180053,0
1,17.80821918,51.11111111,1
0,17.85714286,62.36897275,0
0,17.85714286,44.44444444,0
0,17.88553259,38.80597015,0
0,17.9245283,48.09160305,0
0,17.93478261,50.0998004,0
0,17.96610169,57.59233926,0
0,17.98561151,35.03184713,0
0,18.04123711,41.53674833,0
0,18.05084746,41.894061,0
0,18.08118081,43.84191176,0
1,18.08510638,55.65217391,1
1,18.0952381,67.69911504,1
1,18.11594203,59.47712418,1
1,18.13380282,49.52531646,1
1,18.18181818,71.25748503,0
0,18.18181818,31.73496077,0
0,18.20895522,51.67095116,0
1,18.23899371,41.00801833,1
0,18.24817518,49.34210526,0
0,18.27956989,53.17460317,0
0,18.30357143,47.64309764,1
0,18.33333333,64.04494382,1
0,18.33631485,32.37704918,0
1,18.36734694,57.48613678,1
0,18.4,55.625,0
0,18.4079602,58.29596413,0
0,18.43137255,47.45762712,0
0,18.44660194,28.26086957,0
1,18.45184518,46.18644068,1
0,18.49710983,37.58542141,0
0,18.51851852,65.87837838,0
1,18.52631579,45.46381244,1
0,18.55670103,56.31067961,0
0,18.57142857,49.57841484,0
0,18.62068966,53.31325301,0
1,18.62068966,64.88095238,1
0,18.62348178,45.7337884,0
0,18.63117871,42.76923077,0
0,18.66666667,70.58823529,0
0,18.66666667,45.08009153,0
0,18.6693148,47.70731707,0
0,18.7250996,46.17834395,0
0,18.78025169,44.53125,0
0,18.78787879,53.44827586,0
0,18.82845188,50.18450185,0
0,18.85964912,58.10397554,0
0,18.87550201,58.14167433,0
1,18.89400922,49.81549815,1
0,18.93491124,46.56716418,0
0,18.97233202,55.44217687,1
0,19,64.40677966,1
0,19.04761905,39.76555455,0
0,19.04761905,52,1
1,19.04761905,66.66666667,1
0,19.12225705,45.07462687,0
0,19.20529801,40.55555556,0
0,19.25675676,31.14491593,0
0,19.31818182,48.63013699,0
1,19.40789474,45.22400676,1
0,19.41747573,67.82608696,1
0,19.44444444,58.57142857,0
1,19.54787234,47.16216216,1
0,19.56521739,62.26415094,0
0,19.59183673,56.16438356,0
1,19.62616822,48,1
0,19.6969697,46.35678392,0
0,19.76047904,65.38461538,0
0,19.79166667,59.68586387,0
0,19.85018727,48.88888889,0
0,19.89795918,61.36363636,0
0,19.91341991,42.43542435,0
0,19.92225462,42.19858156,0
0,19.93204983,56.11439842,0
0,20,56.55737705,0
1,20,80.37383178,1
0,20,46.4,0
0,20,28.74251497,0
0,20.10309278,53.71428571,0
0,20.13651877,68.4375,0
0,20.15209125,59.38461538,0
0,20.2247191,75.08417508,0
0,20.23121387,62.1761658,0
0,20.25316456,55.92417062,0
0,20.27027027,55.40540541,1
1,20.28985507,73.56321839,1
0,20.30075188,55.84415584,0
0,20.35928144,72.5388601,0
1,20.38216561,62.34939759,1
0,20.38216561,59.13978495,0
0,20.38461538,48.19944598,0
0,20.3902439,39.64285714,0
0,20.40816327,65,0
1,20.44025157,52.92740047,1
1,20.49180328,68.87159533,1
1,20.55800294,51.55367232,1
0,20.57911065,45.53014553,0
0,20.6185567,52.86195286,0
1,20.66532258,49.62121212,1
0,20.68965517,72.34042553,0
1,20.68965517,61.34453782,1
0,20.69741282,42.33432245,0
1,20.703125,57.97546012,1
1,20.72463768,48.34874505,1
1,20.73619632,47.48908297,1
0,20.74468085,49.34497817,0
1,20.8,60.79545455,1
1,20.8365019,53.30005546,0
